time,request_count,regular_vm_count,evictable_vm_count,lifetime_distribution,vcpu_distribution
0.8195949075743556,0,0,0,"[4.9537055074103505e-05, 0.0023303524280291394, 0.0023303524280291394, 0.0023303524280291394, 0.0023303524280291394, 0.00019802230205868336, 0.00019802230205868336, 0.00019802230205868336, 0.00019802230205868336, 0.00019802207730502386, 0.00019802207730502386, 0.00019802207730502386, 0.00019802207730502386, 0.00019802184318662856, 0.00019802184318662856, 0.00019802184318662856, 0.00019802184318662856, 0.00019802160906823326, 0.00019802160906823326, 0.00019802160906823326, 0.00019802160906823326, 0.00019802160906823326, 0.00019802160906823326, 0.00019802160906823326, 0.00019802160906823326, 0.00019802137494983796, 0.00019802137494983796, 0.00019802137494983796, 0.00019802137494983796, 0.00019802114083144264, 0.00019802114083144264, 0.00019802114083144264, 0.00019802114083144264, 0.00019802090671304734, 0.00019802090671304734, 0.00019802090671304734, 0.00019802090671304734, 0.00019802067259465204, 0.00019802067259465204, 0.00019802067259465204, 0.00019802067259465204, 0.00019802044784099254, 0.00019802044784099254, 0.00019802044784099254, 0.00019802044784099254, 0.00019802021372259724, 0.00019802021372259724, 0.00019802021372259724, 0.00019802021372259724, 0.00019801997960420194, 0.00019801997960420194, 0.00019801997960420194, 0.00019801997960420194, 0.00019801974548580662, 0.00019801974548580662, 0.00019801974548580662, 0.00019801974548580662]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
0.8196064815856516,0,0,0,[4.993927047723696e-05],[0.125]
0.8196180555969477,0,0,0,[1.2523517390053103e-05],[1.0]
0.8196296296082437,0.625,0.8333333333333334,0.16666666666666666,"[1.5755643578799845e-05, 1.5755643578799845e-05, 0.005793375074724382, 2.1837243486271535e-05, 0.0013321023629718396, 0.00025800874474094925]","[0.125, 0.125, 0.125, 0.125, 0.125, 1.0]"
0.8196412036195397,0.25,1.0,0.0,"[0.00013329801477537234, 0.00013329801477537234, 0.00013329801477537234]","[0.25, 0.25, 0.25]"
0.8196527776308358,0.875,1.0,0.0,"[0.010061711322602066, 0.010061711097848407, 0.010061710863730011, 0.010061710629611616, 0.010061710395493221, 0.010061710161374826, 0.010061710863730011, 0.010061710161374826]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8196759261190891,0.25,1.0,0.0,"[0.0004301300136666056, 0.003920217271284276, 0.003920217271284276]","[0.25, 0.25, 0.25]"
0.8196875001303852,0.25,0.6666666666666666,0.3333333333333333,"[2.7573659231705996e-05, 0.0001774585034423605, 5.3665555045321204e-06]","[0.125, 0.5, 0.25]"
0.8196990741416812,0.25,1.0,0.0,"[7.770542185356246e-05, 0.44328486719526544, 0.44328486719526544]","[0.125, 0.125, 0.125]"
0.8197106481529772,0,0,0,[0.00017640479273350898],[0.5]
0.8197222221642733,0.625,0.5,0.5,"[3.8608183627621305e-06, 1.2116881831616301e-05, 1.2116881831616301e-05, 0.00017676045603492007, 0.00037868385418509374, 0.0003787010759342524]","[0.25, 1.0, 1.0, 0.5, 0.5, 0.5]"
0.8197337961755693,0,0,0,"[5.3304825421835745e-06, 5.3304825421835745e-06, 6.598561418511872e-06, 6.598561418511872e-06, 7.231673747830614e-06, 8.041451818246273e-06, 8.722286841263922e-06, 0.0009026464229889953, 0.0009026464229889953, 0.0012661132463755273, 0.0012661132463755273, 0.001241460513796793, 0.001241460513796793, 0.00133472210099162, 0.00133472210099162, 0.000691426061619707, 0.000691426061619707, 0.000691426061619707, 0.0002636720687233696, 9.304885785611726e-06, 0.0007437481142064685, 0.0007438207377326921, 1.1568033395135622e-05, 0.0008497580660981992, 0.0008706481976633693, 1.1843384722221369e-05, 0.0012061140114641418, 0.0012061140114641418, 0.0012061140114641418]","[0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.25, 0.25]"
0.8197453701868653,0,0,0,"[0.0002634400105699436, 0.0002634400105699436, 5.0972537967810465e-06, 5.0972537967810465e-06, 3.090355326233197e-05, 0.00017627864037738302, 0.0012338459440958097, 0.00037821855792152944, 2.5664339435373976e-06]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.5, 0.5, 0.25]"
0.8197685186751187,0,0,0,"[0.001337150732847681, 0.010059292224047063, 0.010059291989928667, 0.010059291062819822, 0.010059275704653089, 0.010059291531056612, 0.010059290828701425, 0.010059291296938217, 0.010059274075189058]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8197800926864147,0.375,1.0,0.0,"[5.693581443829517e-06, 5.693581443829517e-06, 1.5521253606156606e-05, 1.5521253606156606e-05]","[0.125, 0.125, 0.125, 0.125]"
0.8197916666977108,0.75,1.0,0.0,"[4.156659731804943e-06, 4.156659731804943e-06, 0.0017144170657023556, 0.001236358137489523, 0.001236358137489523, 0.0017144217199760543, 0.0017144217199760543]","[0.125, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8198032407090068,0.5,1.0,0.0,"[1.1267303633998848e-05, 1.1267303633998848e-05, 5.20245723889516e-06, 5.20245723889516e-06, 0.0001533527650824163]","[0.125, 0.125, 0.125, 0.125, 0.125]"
0.8198148147203028,0,0,0,[0.00020654465179035709],[0.125]
0.8198263887315989,0.125,1.0,0.0,"[2.1343328590065146e-05, 0.0003660902792064297]","[0.25, 0.125]"
0.8198379627428949,0.125,1.0,0.0,"[0.00011165931305305499, 0.0002416213841784667]","[0.125, 0.125]"
0.8198495372198522,0.375,1.0,0.0,"[0.00015025796337961948, 0.0001485525138819188, 0.0001618085315424654, 0.00016180690207843407]","[0.125, 0.25, 0.25, 0.25]"
0.8198611112311482,0.25,1.0,0.0,"[0.000288064105786564, 9.829576013117706e-05, 0.0014281740826302446]","[0.125, 0.125, 0.25]"
0.8198842592537403,0,0,0,"[0.00014802903451475332, 0.010103308411499921, 0.010103307484391075, 0.01010330725027268, 0.010103303054871036, 0.010103308177381524, 0.010103307016154285, 0.01010330794326313, 0.010103307016154285]","[0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
